,reviewee,reviewer,reviewer_identity,review_date,review_star,Amazing chat,review,Goes the extra mile,Knows their stuff,Unique listings,Easygoing buyer,Fast and decisive
167,lifenotsimple.poh,auf_remof,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Pleasant transaction! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
168,lifenotsimple.poh,cheaplelonglelong,buyer,5 years ago,5.0,0.0,"Item received in good condition, punctual and responsive seller. 👍🏻",0.0,0.0,0.0,0.0,0.0
169,lifenotsimple.poh,susankwek22,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery!,0.0,0.0,0.0,0.0,0.0
170,lifenotsimple.poh,williamchina,buyer,5 years ago,5.0,0.0,"Good seller, good communicatin. Item is very good. Hope can coporate in future.",0.0,0.0,0.0,0.0,0.0
171,lifenotsimple.poh,mikan3003,buyer,5 years ago,5.0,0.0,Pleasant transaction! Nice seller:),0.0,0.0,0.0,0.0,0.0
172,lifenotsimple.poh,ohmyprada,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Thank you for the pleasant experience :),0.0,0.0,0.0,0.0,0.0
173,lifenotsimple.poh,mxxzz,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described Pleasant transaction! Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
174,lifenotsimple.poh,zzzzztuffed,buyer,5 years ago,5.0,0.0,"Speedy replies, punctual and pleasant transaction. Thank you!",0.0,0.0,0.0,0.0,0.0
175,lifenotsimple.poh,herstrulyyy,buyer,5 years ago,5.0,0.0,fast and smooth transaction. response was fast too. happy with my purchase 😊,0.0,0.0,0.0,0.0,0.0
176,lifenotsimple.poh,c3charles,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery!,0.0,0.0,0.0,0.0,0.0
177,lifenotsimple.poh,jonaskkl,buyer,5 years ago,5.0,0.0,A very friendly n decisive seller to deal with.Thank you,0.0,0.0,0.0,0.0,0.0
178,lifenotsimple.poh,ilovetoysndogs,buyer,5 years ago,5.0,0.0,Prompt delivery! Punctual! Pleasant transaction! Thank you very much. 👍,0.0,0.0,0.0,0.0,0.0
179,lifenotsimple.poh,mdanh2002,buyer,5 years ago,5.0,0.0,Thanks,0.0,0.0,0.0,0.0,0.0
180,lifenotsimple.poh,sing_ali,buyer,5 years ago,5.0,0.0,Fast and easy to deal with; highly recommend seller.,0.0,0.0,0.0,0.0,0.0
181,lifenotsimple.poh,jayz933,buyer,5 years ago,5.0,0.0,"Speedy deal, fuss free. Will deal again !",0.0,0.0,0.0,0.0,0.0
182,lifenotsimple.poh,gareththegreat,buyer,6 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Will deal again in the future 👍🏻👌🏼😉,0.0,0.0,0.0,0.0,0.0
183,lifenotsimple.poh,zhellybean,buyer,6 years ago,5.0,0.0,"Buyer was very friendly, and accommodating w the delivery/meet up! Fast deal, thanks a lot! :)",0.0,0.0,0.0,0.0,0.0
184,lifenotsimple.poh,xxxcollectibles,buyer,6 years ago,5.0,0.0,Great seller to deal with fast replies! Received my item in good condition. Pleasant transaction! Thank you :)),0.0,0.0,0.0,0.0,0.0
185,lifenotsimple.poh,zecko,buyer,6 years ago,5.0,0.0,Friendly and very polite seller. Highly recommended. Thank you so much,0.0,0.0,0.0,0.0,0.0
186,lifenotsimple.poh,tangadget,buyer,6 years ago,5.0,0.0,Great seller to deal with! Item delivered as described. Pleasant transaction! Speedy replies. Thank you,0.0,0.0,0.0,0.0,0.0
187,lifenotsimple.poh,nicksumh,buyer,6 years ago,5.0,0.0,Great Seller!! Highly recommended!!,0.0,0.0,0.0,0.0,0.0
188,lifenotsimple.poh,tkdkjjb,seller,6 years ago,5.0,0.0,Great buyer to deal with! Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
189,lifenotsimple.poh,br14n75,buyer,6 years ago,5.0,0.0,Nice and friendly seller to deal with... highly recommended... : ),0.0,0.0,0.0,0.0,0.0
190,lifenotsimple.poh,clw8888,buyer,6 years ago,5.0,0.0,Punctual! Thank you!,0.0,0.0,0.0,0.0,0.0
191,lifenotsimple.poh,maxen9jw,buyer,6 years ago,5.0,0.0,Seller was very accomodating. Pleasure dealing with seller. Thank you!,0.0,0.0,0.0,0.0,0.0
192,lifenotsimple.poh,missy.hong,buyer,6 years ago,5.0,0.0,Pleasant transaction 👍🏻👍🏻👍🏻,0.0,0.0,0.0,0.0,0.0
193,lifenotsimple.poh,show2318,buyer,6 years ago,5.0,0.0,item in good condition....,0.0,0.0,0.0,0.0,0.0
194,lifenotsimple.poh,seah.s.long,buyer,6 years ago,5.0,0.0,Fast and quick response. Item as advertised.,0.0,0.0,0.0,0.0,0.0
195,lifenotsimple.poh,kathewardrobe,buyer,6 years ago,5.0,0.0,"Punctual, reliable and kind seller 👍👍👍 Prompt reply too.",0.0,0.0,0.0,0.0,0.0
196,lifenotsimple.poh,glen.l,buyer,6 years ago,5.0,0.0,"Quick replies, friendly and was earlier than the scheduled timing!! Smooth transaction, items is in good condition. Would totally recommend!! 👍🏼👍🏼",0.0,0.0,0.0,0.0,0.0
197,lifenotsimple.poh,austen2305,buyer,6 years ago,5.0,0.0,Great seller to deal with! Item delivered as described.,0.0,0.0,0.0,0.0,0.0
198,lifenotsimple.poh,teekayyyyy,buyer,6 years ago,5.0,0.0,Fast and understanding dealer (:,0.0,0.0,0.0,0.0,0.0
199,lifenotsimple.poh,anthony.jiaming,buyer,6 years ago,5.0,0.0,Items good condition and fast respond. Deal is efficient,0.0,0.0,0.0,0.0,0.0
200,lifenotsimple.poh,ma.br,buyer,6 years ago,5.0,0.0,"patient and understanding seller, definitely recommended!! :)",0.0,0.0,0.0,0.0,0.0
201,lifenotsimple.poh,joyousworld,buyer,6 years ago,5.0,0.0,Reliable seller. Punctual and friendly.,0.0,0.0,0.0,0.0,0.0
202,lifenotsimple.poh,rainbowsonme,buyer,6 years ago,5.0,0.0,Punctual! Speedy replies. Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
203,pinky_33,kelastrophe,buyer,14 days ago,5.0,0.0,"smooth transaction, recommend!",0.0,0.0,0.0,0.0,0.0
204,pinky_33,maykhaingzin,buyer,2 months ago,5.0,1.0,great seller to deal with .thanks,0.0,1.0,1.0,0.0,0.0
205,pinky_33,mazze,buyer,3 months ago,5.0,0.0,"Fast response to convos, considerate meetup location and timing. Thank you! Very pleasant deal😊",0.0,0.0,0.0,0.0,0.0
206,pinky_33,twiggywabbit,buyer,4 months ago,5.0,0.0,"Nice seller, accommodating. Pleasant transaction. Thank you!",0.0,0.0,0.0,0.0,0.0
207,pinky_33,imprecor,buyer,4 months ago,5.0,1.0,fast seller!,0.0,0.0,0.0,0.0,0.0
208,pinky_33,sugarapple,buyer,5 months ago,5.0,0.0,Product as described. Thumbs up!,0.0,0.0,0.0,0.0,0.0
209,pinky_33,nicholnkt98,buyer,6 months ago,5.0,0.0,very accommodating and kind seller! thank you for the very smooth transaction!,0.0,0.0,0.0,0.0,0.0
210,pinky_33,flower2010,buyer,6 months ago,5.0,0.0,great seller to deal with 😊 thanks,0.0,0.0,0.0,0.0,0.0
211,pinky_33,blazingwind,buyer,6 months ago,5.0,1.0,Smooth and pleasant deal. Seller is responsive and friendly. Recommended! 👍,0.0,0.0,0.0,0.0,0.0
212,pinky_33,adeqsmall,buyer,6 months ago,5.0,0.0,"great seller and great transaction , everything went smoothly .",1.0,0.0,0.0,0.0,0.0
213,pinky_33,will777,buyer,9 months ago,5.0,0.0,Great and responsive Seller. Easy to deal. Recommended. Thank you.,0.0,0.0,0.0,0.0,0.0
214,pinky_33,oatsnquackers,buyer,9 months ago,5.0,1.0,seller is prompt in their reply and is nice enough to meet at their nearest LRT :> thank you for the fast deal!,0.0,0.0,0.0,0.0,0.0
215,pinky_33,zerotwenty,buyer,10 months ago,5.0,0.0,Quick deal & seller was very prompt in replies to confirm the purchase. Kudos as well for her to send over the photos of the package for reference sake!,0.0,0.0,0.0,0.0,0.0
216,pinky_33,servicespreee,buyer,10 months ago,5.0,0.0,Thanks seller for sharing with me the information n photos of the items.,0.0,0.0,0.0,0.0,0.0
217,pinky_33,mogan1910,buyer,10 months ago,5.0,0.0,smooth deal. thanks,0.0,0.0,0.0,0.0,0.0
218,pinky_33,woniu,buyer,10 months ago,5.0,0.0,Very responsive seller. Item is exactly as per listed. Thank you for the quick deal!,0.0,0.0,0.0,0.0,0.0
219,pinky_33,sneakerboyzx,buyer,10 months ago,5.0,0.0,item received in good condition. thanks for the swift and hassle free deal 👍🏻,0.0,0.0,0.0,0.0,0.0
220,pinky_33,rainbowjam,buyer,10 months ago,5.0,0.0,Recommend to deal with seller. Fast response from seller and patience too.,0.0,0.0,0.0,0.0,0.0
221,pinky_33,naturelovebaby,buyer,1 year ago,5.0,0.0,Thanks for the smooth transaction,0.0,0.0,0.0,0.0,0.0
222,pinky_33,nurhadi8933uuu,buyer,1 year ago,5.0,0.0,nice,0.0,0.0,0.0,0.0,0.0
223,pinky_33,sirus1693,buyer,1 year ago,5.0,1.0,Wonderful seller who is willing to go extra mile and also great communication. Highly recommended.,0.0,0.0,0.0,0.0,0.0
224,pinky_33,zofya819,buyer,1 year ago,5.0,1.0,"Fast, responsive and friendly seller. Highly recommended. Thank you!",0.0,0.0,0.0,0.0,0.0
225,pinky_33,freesomespace,buyer,1 year ago,5.0,1.0,"Accommodating with timing, price and responsive with chat.",0.0,0.0,0.0,0.0,0.0
226,pinky_33,fattybommbom,buyer,2 years ago,4.0,0.0,gd woman,0.0,0.0,0.0,0.0,0.0
227,pinky_33,nancy634,buyer,2 years ago,5.0,0.0,"Thank you very much. Fast delivery and great communication. Though I have paid so minimal for the item, seller is still very generous in her packaging with bubble wrap to protect the product. This clip us simply gorgeous 😍",0.0,0.0,0.0,0.0,0.0
228,pinky_33,celeeen,buyer,2 years ago,5.0,0.0,Great seller to deal with Punctual and friendly,0.0,0.0,0.0,0.0,0.0
229,pinky_33,jeankini,buyer,2 years ago,5.0,0.0,Very nice seller and she packs the item well and provides updates!,0.0,0.0,0.0,0.0,0.0
230,pinky_33,brave888,buyer,2 years ago,5.0,0.0,Speedy and great responsive!,0.0,1.0,0.0,0.0,0.0
231,pinky_33,tanker65,seller,2 years ago,5.0,0.0,"Awesome, sincere and decisive Customer to deal with! Pleasant transaction! Excellent communication n Speedy replies! Thanks a lot for the deal, very much appreciated! Highly recommended!👍👍👍👍👍",0.0,0.0,0.0,0.0,0.0
232,pinky_33,antemavil23,buyer,2 years ago,5.0,0.0,she very kind😀,0.0,0.0,0.0,0.0,0.0
233,pinky_33,tys.services.sg,buyer,2 years ago,5.0,0.0,Excellent seller! Item is as described. Thank you very much! Highly recommended to all!,0.0,0.0,0.0,0.0,0.0
234,pinky_33,asthea,buyer,3 years ago,5.0,0.0,"great communication, very happy with item. thank you so much.",0.0,0.0,0.0,0.0,0.0
235,pinky_33,nixnil88,buyer,3 years ago,5.0,0.0,Smooth transaction. Thank you so much!,0.0,0.0,0.0,0.0,0.0
236,pinky_33,lyne11,buyer,3 years ago,5.0,0.0,smooth transactions..items absolutely in perfect condition. thank u so much,0.0,0.0,0.0,0.0,0.0
237,pinky_33,sofiefie,buyer,3 years ago,5.0,0.0,Fast transaction. Item is as per posting. Appreciated seller hand delivering the item within the next day (:,0.0,0.0,0.0,0.0,0.0
238,pinky_33,megellan,buyer,3 years ago,5.0,0.0,The item was neatly packed and as per description. Seller was quick and friendly in all replies. I really appreciate that seller was prompt in mailing out the item. Thank you 😊,0.0,0.0,0.0,0.0,0.0
239,pinky_33,lzg1111,buyer,3 years ago,5.0,0.0,Smooth transaction ..thanks u,0.0,0.0,0.0,0.0,0.0
240,pinky_33,dimitys,buyer,3 years ago,5.0,0.0,great seller!,0.0,0.0,0.0,0.0,0.0
241,pinky_33,jewel_bargains,buyer,3 years ago,5.0,0.0,"Accommodating and honest seller, highly recommended!",0.0,0.0,0.0,0.0,0.0
242,pinky_33,miniterror,buyer,3 years ago,5.0,0.0,item well received. thank you for the fast and hassle free transaction ☺️,0.0,0.0,0.0,0.0,0.0
243,pinky_33,shopaholic-anonymous,buyer,4 years ago,5.0,0.0,Great seller to deal with! Items received promptly & in excellent condition as described:) Highly recommended seller indeed.😊👍🏼,0.0,0.0,0.0,0.0,0.0
244,pinky_33,angiechj,buyer,4 years ago,5.0,0.0,A very friendly & accommodating seller. Highly recommended & thanks for the smooth transaction.👍👍👍🙏🙏🙏,0.0,0.0,0.0,0.0,0.0
245,pinky_33,mssaigon2x,seller,4 years ago,4.0,0.0,Smooth and fast transaction!,0.0,0.0,0.0,0.0,0.0
246,pinky_33,astaraelle,buyer,4 years ago,5.0,0.0,Item received in great condition! Thank you!,0.0,0.0,0.0,0.0,0.0
247,pinky_33,cedar_lhc,buyer,4 years ago,4.7,0.0,item was delayed due to envelope size but seller was responsible and respond again. Thanks!,0.0,0.0,0.0,0.0,0.0
248,pinky_33,janemart,buyer,4 years ago,5.0,0.0,Sincere seller in concluding the deal by making efforts to arrange my collection. Prompt response and delivery. A great seller to deal with.,0.0,0.0,0.0,0.0,0.0
249,pinky_33,thomasheng13,buyer,4 years ago,5.0,0.0,Prompt reply...,0.0,0.0,0.0,0.0,0.0
250,pinky_33,sweet_serenade,buyer,4 years ago,5.0,0.0,Speedy replies & quick postage by seller. Thank you so much for the pleasant transaction. Highly recommended!,0.0,0.0,0.0,0.0,0.0
251,pinky_33,cindy76,seller,4 years ago,5.0,0.0,Great buyer fuss-free transaction,0.0,0.0,0.0,0.0,0.0
252,pinky_33,dustypurple,buyer,4 years ago,5.0,0.0,"great seller, item received as described & fast response. 🌟 🌟 🌟 🌟 🌟",0.0,0.0,0.0,0.0,0.0
253,pinky_33,rubystock,buyer,4 years ago,5.0,0.0,great seller to deal with,0.0,0.0,0.0,0.0,0.0
254,pinky_33,brokenfirearrow,seller,4 years ago,4.0,0.0,all was well and transected,0.0,0.0,0.0,0.0,0.0
255,pinky_33,ric38tine,seller,4 years ago,5.0,0.0,Fast transaction. Thank you.,0.0,0.0,0.0,0.0,0.0
256,pinky_33,tommy05chang,buyer,4 years ago,5.0,0.0,Good seller,0.0,0.0,0.0,0.0,0.0
257,pinky_33,kejiii,buyer,4 years ago,5.0,0.0,⭐️⭐️⭐️⭐️😉,0.0,0.0,0.0,0.0,0.0
258,pinky_33,buyercs,buyer,5 years ago,4.7,0.0,Item is as per description. It is a fuss free deal. Thank you.,0.0,0.0,0.0,0.0,0.0
259,pinky_33,ftsl0122,seller,5 years ago,5.0,0.0,Fast arrangement n transaction. Highly recommended.,0.0,0.0,0.0,0.0,0.0
260,pinky_33,detonator33,buyer,5 years ago,5.0,0.0,Very fast response seller and got to trade in ease. Thank you seller.... Item same as described. Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
261,pinky_33,j_gtn,buyer,5 years ago,5.0,0.0,"Very nice lady to deal with. Its very embarassing I however turned late to meet her up, but she waited for me patiently. Thank you so so much!!",0.0,0.0,0.0,0.0,0.0
262,pinky_33,goodsbank,buyer,5 years ago,5.0,0.0,Great seller to deal with! Great smiles :) Happy New Year!,0.0,0.0,0.0,0.0,0.0
263,pinky_33,violetleeml,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery Will buy from this great seller again,0.0,0.0,0.0,0.0,0.0
264,pinky_33,ryanlxy,seller,5 years ago,5.0,0.0,Great buyer to deal with! Transaction and communication is smooth and fuss free. Thank you for the trust. 👍,0.0,0.0,0.0,0.0,0.0
265,pinky_33,merc27,buyer,5 years ago,5.0,0.0,Very Steady Seller! Honest and Quick to reply👍 A Very pleasant transaction 👍 Highly Recommended!,0.0,0.0,0.0,0.0,0.0
266,pinky_33,jwiyongx,seller,5 years ago,5.0,0.0,Great buyer to deal with! Punctual! Pleasant transaction! Hope to deal again soon (:,0.0,0.0,0.0,0.0,0.0
267,pinky_33,oaksandpines,buyer,5 years ago,5.0,0.0,"Item was delivered as prescribed! Super prompt in replies and delivery! Parcel was wrapped in a proper secured way too. Trustworthy seller, indeed! ☺️",0.0,0.0,0.0,0.0,0.0
268,pinky_33,omfbags,seller,5 years ago,5.0,0.0,"Buyer was most polite and kind. Deal was made v swiftly after a decision was made. Many thanks for the great deal, hope you like the items. Cheers",0.0,0.0,0.0,0.0,0.0
269,pinky_33,notseeingthis,buyer,5 years ago,5.0,0.0,Smooth transaction! Thanks!,0.0,0.0,0.0,0.0,0.0
270,pinky_33,sell_carou8,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described Great seller to deal with! Prompt delivery! Item delivered as described,0.0,0.0,0.0,0.0,0.0
271,pinky_33,kaguravivi,buyer,5 years ago,5.0,0.0,Really pleasant transaction,0.0,0.0,0.0,0.0,0.0
272,pinky_33,valuesavers,buyer,5 years ago,5.0,0.0,Nice seller. Thanks for agreeing to my time of meet up even though is last minutes. Puncture and friendly. Hope to deal again. ;),0.0,0.0,0.0,0.0,0.0
273,pinky_33,junkoshimada,buyer,5 years ago,5.0,0.0,Very nice seller accommodative n patient .,0.0,0.0,0.0,0.0,0.0
274,pinky_33,zhonggudao,seller,5 years ago,5.0,0.0,Pleasant transaction! Speedy replies and Thank you!,0.0,0.0,0.0,0.0,0.0
275,pinky_33,reppy023,buyer,5 years ago,5.0,0.0,Pleasant and smooth transaction! Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
276,pinky_33,sue745,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described Thk u so much 👍👍👍,0.0,0.0,0.0,0.0,0.0
277,pinky_33,supercheryl001,buyer,5 years ago,5.0,0.0,"Kind seller who made provisions to be in my area and sold item as described, in good condition. Thank you 🙏",0.0,0.0,0.0,0.0,0.0
278,pinky_33,jaykay,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
279,pinky_33,kimschan,buyer,5 years ago,5.0,0.0,honest n fast to deal.very happy with my purchase.thing turn out better than I expect.will deal again. THANKS🙏,0.0,0.0,0.0,0.0,0.0
280,pinky_33,2Cool4U2z,buyer,5 years ago,5.0,0.0,"Awesome seller! Very responsive and quick to deal. Very friendly and helpful, even gave advice on other IT related issues :) Will deal with him again anytime!",0.0,0.0,0.0,0.0,0.0
281,pinky_33,lazylizard,buyer,5 years ago,5.0,0.0,Great!,0.0,0.0,0.0,0.0,0.0
282,pinky_33,limnuo,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Punctual! Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
283,pinky_33,happydaisies_,buyer,5 years ago,5.0,0.0,Great seller to deal with! Thank you!,0.0,0.0,0.0,0.0,0.0
284,pinky_33,mayverg,buyer,5 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
285,pinky_33,cindy_tsl,buyer,5 years ago,5.0,0.0,Great Seller to deal with. Very pleasant transaction with her.,0.0,0.0,0.0,0.0,0.0
286,pinky_33,mummy.jdk,buyer,5 years ago,5.0,0.0,A nice and accommodating seller.Hope to deal again.,0.0,0.0,0.0,0.0,0.0
287,pinky_33,royeight,buyer,6 years ago,5.0,0.0,Great seller to deal with! Item delivered as described. Thank you!,0.0,0.0,0.0,0.0,0.0
288,pinky_33,spiritual_bliss,buyer,6 years ago,5.0,0.0,Swift n hassle free deal.. recommended...,0.0,0.0,0.0,0.0,0.0
289,pinky_33,hanny13,seller,6 years ago,5.0,0.0,"Sincere buyer with a fuss free transaction. Prompt and decisive in making the purchase. Pleasant transaction, thank you very much!",0.0,0.0,0.0,0.0,0.0
290,pinky_33,sashimiie,seller,6 years ago,5.0,0.0,Great buyer to deal with! Able to offer and deal within the same day! Thank you for the deal 😉,0.0,0.0,0.0,0.0,0.0
291,pinky_33,rabeevj,buyer,6 years ago,5.0,0.0,Great seller very good dealing 💯 +,0.0,0.0,0.0,0.0,0.0
292,pinky_33,chicstopsg,buyer,6 years ago,5.0,0.0,I absolutely love my purchase!! Price is affordable and seller very easy to deal with. Prompt replies and mail came in quick! Im so happy!!,0.0,0.0,0.0,0.0,0.0
293,pinky_33,lion_100914,buyer,6 years ago,5.0,0.0,"Nice and Friendly Seller, Strongly Recommend. Will deal again.",0.0,0.0,0.0,0.0,0.0
294,pinky_33,jabs128,buyer,6 years ago,5.0,0.0,Great seller to deal with! Item delivered as described,0.0,0.0,0.0,0.0,0.0
295,pinky_33,linkedclosets,buyer,6 years ago,5.0,0.0,"Super super nice lady and a great seller to deal with! :)) thank you for going out of your way to help, really made buying from you a pleasant experience!",0.0,0.0,0.0,0.0,0.0
296,pinky_33,rockeyrex,buyer,6 years ago,5.0,0.0,Great seller to deal with! Item delivered as described. Pleasant transaction! Speedy replies. Thank you! Recomended seller and very nice person.,0.0,0.0,0.0,0.0,0.0
297,pinky_33,liemyoel,buyer,6 years ago,5.0,0.0,Item was in great condition,0.0,0.0,0.0,0.0,0.0
298,pinky_33,justiniansiah,buyer,6 years ago,5.0,0.0,Prompt delivery!,0.0,0.0,0.0,0.0,0.0
299,pinky_33,smarhot,buyer,6 years ago,5.0,0.0,Excellent seller. Friendly and always response fast. Willing to accommodate my timing. Highly recommended,0.0,0.0,0.0,0.0,0.0
300,pinky_33,greendeal,buyer,6 years ago,5.0,0.0,Responsive seller prompt to accomodate,0.0,0.0,0.0,0.0,0.0
301,pinky_33,ibobby,buyer,6 years ago,5.0,0.0,The seller was able to reply as soon as possible! Highly recommended!! Hope to deal with you again!!🤗,0.0,0.0,0.0,0.0,0.0
302,pinky_33,berrydelights,buyer,6 years ago,5.0,0.0,Item was in good condition. Prompt replies and smooth transaction! Thank you for the deal 😊,0.0,0.0,0.0,0.0,0.0
303,pinky_33,kherrayyeo,buyer,6 years ago,5.0,0.0,Pinky is a very nice and friendly seller. She was accommodating and very responsive. Thanks for the pleasant experience!,0.0,0.0,0.0,0.0,0.0
304,pinky_33,laviv,buyer,6 years ago,5.0,0.0,Friendly and responsive and prompt with delivery.,0.0,0.0,0.0,0.0,0.0
305,pinky_33,nachorito,buyer,6 years ago,5.0,0.0,"great and cheerful seller!..hassle free txn, very accommodating and easy to deal with",0.0,0.0,0.0,0.0,0.0
